Driver,DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,GP,LapTimeSeconds
19,22,6.0,2.0,227.0,251.0,273.5594525235244,278.0,0,3,3.0,1,10,0,9.52425215480818,29.3,61.0,1006.2,0,37.8,312,0.5,2025,7,125.903
7,10,9.0,2.0,252.0,225.0,273.5594525235244,203.0,0,3,3.0,1,1,0,9.52425215480818,29.3,61.0,1006.2,0,37.8,312,0.5,2025,7,123.595
3,87,9.0,3.0,254.0,232.0,273.5594525235244,262.0,0,3,3.0,1,4,0,9.52425215480818,29.3,61.0,1006.2,0,37.8,312,0.5,2025,7,124.485
18,18,9.0,3.0,255.0,215.0,273.5594525235244,238.0,0,3,3.0,1,2,0,9.52425215480818,29.3,61.0,1006.2,0,37.8,312,0.5,2025,7,115.28
9,44,9.0,3.0,215.0,214.0,273.5594525235244,214.0,0,3,3.0,1,3,0,9.52425215480818,29.5,61.0,1006.2,0,37.8,238,0.4,2025,7,125.391
0,23,10.0,3.0,294.0,325.0,307.0,334.0,1,3,5.0,0,11,0,9.52425215480818,29.7,55.0,1006.3,0,37.9,345,0.0,2025,7,88.581
3,87,11.0,4.0,292.0,326.0,308.0,331.0,1,3,5.0,0,4,0,9.52425215480818,29.7,55.0,1006.2,0,37.9,0,0.0,2025,7,88.648
7,10,11.0,3.0,294.0,329.0,311.0,337.0,1,3,5.0,0,1,0,9.52425215480818,29.7,55.0,1006.2,0,38.0,131,0.0,2025,7,88.474
8,6,8.0,3.0,296.0,326.0,310.0,332.0,1,3,5.0,0,9,0,9.52425215480818,29.7,55.0,1006.2,0,38.0,131,0.0,2025,7,88.658
17,55,11.0,3.0,297.0,325.0,313.0,335.0,1,3,5.0,0,11,0,9.52425215480818,29.7,55.0,1006.2,0,38.0,131,0.0,2025,7,88.309
15,81,8.0,3.0,294.0,325.0,308.0,333.0,1,3,2.0,1,6,0,9.52425215480818,29.7,55.0,1006.2,0,38.0,131,0.0,2025,7,87.69
1,14,10.0,4.0,294.0,322.0,304.0,332.0,1,3,5.0,0,2,0,9.52425215480818,29.7,55.0,1006.2,0,38.0,131,0.0,2025,7,88.66
0,23,11.0,3.0,206.0,277.0,273.5594525235244,245.0,0,3,6.0,0,11,0,9.52425215480818,29.7,55.0,1006.2,0,38.0,131,0.0,2025,7,119.256
2,12,8.0,3.0,294.0,327.0,307.0,333.0,1,3,5.0,0,7,0,9.52425215480818,29.7,55.0,1006.2,0,38.0,131,0.0,2025,7,88.314
16,63,7.0,3.0,296.0,328.0,308.0,334.0,1,3,7.0,0,7,0,9.52425215480818,29.6,57.0,1006.3,0,38.3,0,0.7,2025,7,87.972
20,1,8.0,3.0,296.0,330.0,311.0,336.0,1,3,2.0,1,10,0,9.52425215480818,29.6,57.0,1006.3,0,38.3,0,0.7,2025,7,87.529
11,30,8.0,3.0,239.0,324.0,273.5594525235244,306.0,0,3,5.0,0,9,0,9.52425215480818,29.6,57.0,1006.3,0,38.3,0,0.7,2025,7,98.928
12,16,10.0,4.0,298.0,327.0,309.0,334.0,1,3,4.0,0,3,0,9.52425215480818,29.6,57.0,1006.3,0,38.3,0,0.7,2025,7,88.03
3,87,12.0,4.0,270.0,284.0,273.5594525235244,309.0,0,3,6.0,0,4,0,9.52425215480818,29.6,57.0,1006.3,0,38.3,0,0.7,2025,7,103.827
9,44,11.0,4.0,295.0,330.0,307.0,335.0,1,3,5.0,0,3,0,9.52425215480818,29.6,57.0,1006.3,0,38.3,0,0.7,2025,7,88.229
19,22,8.0,3.0,296.0,330.0,309.0,336.0,1,3,5.0,0,10,0,9.52425215480818,29.6,57.0,1006.3,0,38.3,0,0.7,2025,7,88.165
13,4,8.0,2.0,295.0,326.0,309.0,334.0,1,3,2.0,1,6,0,9.52425215480818,29.7,58.0,1006.3,0,38.2,273,0.4,2025,7,87.481
7,10,12.0,3.0,213.0,258.0,273.5594525235244,253.0,0,3,6.0,0,1,0,9.52425215480818,29.7,58.0,1006.3,0,38.2,273,0.4,2025,7,120.99
8,6,9.0,3.0,263.0,209.0,273.5594525235244,284.0,0,3,6.0,0,9,0,9.52425215480818,29.7,58.0,1006.3,0,38.2,273,0.4,2025,7,118.872
17,55,12.0,3.0,259.0,251.0,273.5594525235244,268.0,0,3,6.0,0,11,0,9.52425215480818,29.7,58.0,1006.3,0,38.2,273,0.4,2025,7,123.924
15,81,9.0,3.0,251.0,239.0,273.5594525235244,248.0,0,3,3.0,1,6,0,9.52425215480818,29.7,58.0,1006.3,0,38.2,273,0.4,2025,7,118.456
1,14,11.0,4.0,254.0,198.0,273.5594525235244,196.0,0,3,6.0,0,2,0,9.52425215480818,29.7,58.0,1006.3,0,38.2,273,0.4,2025,7,115.625
2,12,9.0,3.0,258.0,266.0,273.5594525235244,294.0,0,3,6.0,0,7,0,9.52425215480818,29.7,58.0,1006.3,0,38.2,273,0.4,2025,7,109.802
16,63,8.0,3.0,265.0,282.0,273.5594525235244,293.0,0,3,8.0,0,7,0,9.52425215480818,29.7,58.0,1006.3,0,38.2,273,0.4,2025,7,109.241
20,1,9.0,3.0,221.0,201.0,273.5594525235244,247.0,0,3,3.0,1,10,0,9.52425215480818,29.7,60.0,1006.3,0,37.1,274,0.7,2025,7,123.834
12,16,11.0,4.0,266.0,258.0,273.5594525235244,215.0,0,3,5.0,0,3,0,9.52425215480818,29.7,60.0,1006.3,0,37.1,274,0.7,2025,7,107.763
9,44,12.0,4.0,266.0,255.0,273.5594525235244,269.0,0,3,6.0,0,3,0,9.52425215480818,29.7,60.0,1006.3,0,37.1,274,0.7,2025,7,108.562
19,22,9.0,3.0,256.0,236.0,273.5594525235244,258.0,0,3,6.0,0,10,0,9.52425215480818,29.7,60.0,1006.3,0,37.1,274,0.7,2025,7,115.956
13,4,9.0,2.0,259.0,206.0,273.5594525235244,201.0,0,3,3.0,1,6,0,9.52425215480818,29.7,60.0,1006.3,0,37.1,274,0.7,2025,7,117.345
0,23,13.0,4.0,297.0,321.0,309.0,329.0,1,3,2.0,1,11,0,9.52425215480818,29.4,62.0,1006.4,0,36.7,316,0.7,2025,7,88.109
0,23,14.0,4.0,226.0,245.0,273.5594525235244,282.0,0,3,3.0,1,11,0,9.52425215480818,29.1,61.0,1006.2,0,36.7,268,1.0,2025,7,117.874
16,63,10.0,4.0,296.0,329.0,309.0,333.0,1,3,2.0,1,7,0,9.52425215480818,29.1,60.0,1006.4,0,37.0,282,0.8,2025,7,87.599
2,12,11.0,4.0,295.0,328.0,310.0,333.0,1,3,2.0,1,7,0,9.52425215480818,29.1,60.0,1006.4,0,37.0,282,0.8,2025,7,87.798
15,81,11.0,4.0,297.0,325.0,309.0,332.0,1,3,5.0,0,6,0,9.52425215480818,29.1,60.0,1006.4,0,37.0,282,0.8,2025,7,87.545
17,55,14.0,4.0,296.0,326.0,311.0,335.0,1,3,2.0,1,11,0,9.52425215480818,29.1,60.0,1006.4,0,37.0,282,0.8,2025,7,88.024
3,87,14.0,5.0,290.0,327.0,311.0,332.0,0,3,2.0,1,4,0,9.52425215480818,29.1,60.0,1006.4,0,37.0,282,0.8,2025,7,88.797
8,6,11.0,4.0,296.0,324.0,311.0,329.0,1,3,2.0,1,9,0,9.52425215480818,29.0,60.0,1006.4,0,36.9,164,1.0,2025,7,88.418
11,30,10.0,4.0,296.0,325.0,303.0,331.0,1,3,2.0,1,9,0,9.52425215480818,29.0,60.0,1006.4,0,36.9,164,1.0,2025,7,88.191
12,16,13.0,5.0,298.0,328.0,311.0,334.0,1,3,2.0,1,3,0,9.52425215480818,29.0,60.0,1006.4,0,36.9,164,1.0,2025,7,87.866
9,44,14.0,5.0,297.0,329.0,310.0,335.0,1,3,2.0,1,3,0,9.52425215480818,29.0,60.0,1006.4,0,36.9,164,1.0,2025,7,88.102
7,10,14.0,4.0,295.0,329.0,312.0,336.0,1,3,2.0,1,1,0,9.52425215480818,29.0,60.0,1006.4,0,36.9,164,1.0,2025,7,88.025
1,14,13.0,5.0,295.0,321.0,305.0,330.0,1,3,4.0,0,2,0,9.52425215480818,29.1,60.0,1006.4,0,36.9,164,1.0,2025,7,88.303
19,22,11.0,4.0,297.0,331.0,312.0,336.0,1,3,2.0,1,10,0,9.52425215480818,29.1,60.0,1006.4,0,36.9,164,1.0,2025,7,87.99
20,1,11.0,4.0,298.0,330.0,311.0,338.0,0,3,5.0,0,10,0,9.52425215480818,29.1,60.0,1006.4,0,36.9,164,1.0,2025,7,87.94
16,63,11.0,4.0,197.0,174.0,273.5594525235244,308.0,0,3,3.0,1,7,0,9.52425215480818,29.1,60.0,1006.4,0,36.9,164,1.0,2025,7,123.743
2,12,12.0,4.0,171.0,246.0,273.5594525235244,268.0,0,3,3.0,1,7,0,9.52425215480818,29.1,60.0,1006.4,0,36.9,164,1.0,2025,7,125.202
15,81,12.0,4.0,208.0,263.0,273.5594525235244,268.0,0,3,6.0,0,6,0,9.52425215480818,29.1,60.0,1006.4,0,36.9,164,1.0,2025,7,120.858
17,55,15.0,4.0,243.0,235.0,273.5594525235244,258.0,0,3,3.0,1,11,0,9.52425215480818,29.1,60.0,1006.4,0,36.9,164,1.0,2025,7,124.222
3,87,15.0,5.0,255.0,196.0,273.5594525235244,268.0,0,3,3.0,1,4,0,9.52425215480818,29.3,59.0,1006.4,0,37.2,254,0.6,2025,7,123.438
8,6,12.0,4.0,267.0,249.0,273.5594525235244,296.0,0,3,3.0,1,9,0,9.52425215480818,29.3,59.0,1006.4,0,37.2,254,0.6,2025,7,115.827
11,30,11.0,4.0,266.0,221.0,273.5594525235244,202.0,0,3,3.0,1,9,0,9.52425215480818,29.3,59.0,1006.4,0,37.2,254,0.6,2025,7,122.661
12,16,14.0,5.0,252.0,230.0,273.5594525235244,248.0,0,3,3.0,1,3,0,9.52425215480818,29.3,59.0,1006.4,0,37.2,254,0.6,2025,7,120.149
9,44,15.0,5.0,233.0,214.0,273.5594525235244,214.0,0,3,3.0,1,3,0,9.52425215480818,29.3,59.0,1006.4,0,37.2,254,0.6,2025,7,121.809
7,10,15.0,4.0,256.0,205.0,273.5594525235244,246.0,0,3,3.0,1,1,0,9.52425215480818,29.3,59.0,1006.4,0,37.2,254,0.6,2025,7,124.043
1,14,14.0,5.0,239.0,166.0,273.5594525235244,181.0,0,3,5.0,0,2,0,9.52425215480818,29.4,58.0,1006.3,0,37.2,91,0.6,2025,7,123.616
19,22,12.0,4.0,256.0,249.0,273.5594525235244,272.0,0,3,3.0,1,10,0,9.52425215480818,29.4,58.0,1006.3,0,37.2,91,0.6,2025,7,115.708
20,1,12.0,4.0,263.0,231.0,273.5594525235244,260.0,0,3,6.0,0,10,0,9.52425215480818,29.4,58.0,1006.3,0,37.2,91,0.6,2025,7,108.327
15,81,14.0,5.0,295.0,324.0,308.0,333.0,1,3,2.0,1,6,1,9.52425215480818,29.8,57.0,1006.4,0,36.7,304,1.0,2025,7,87.56
17,55,19.0,6.0,294.0,322.0,306.0,329.0,1,3,8.0,0,11,0,9.52425215480818,30.7,45.0,1006.5,0,36.8,171,0.7,2025,7,89.148
7,10,19.0,6.0,295.0,329.0,273.5594525235244,295.0,0,3,7.0,0,1,0,9.52425215480818,30.7,45.0,1006.5,0,36.8,171,0.7,2025,7,94.742
20,1,15.0,6.0,295.0,330.0,309.0,333.0,1,3,3.0,0,10,0,9.52425215480818,30.7,45.0,1006.5,0,36.8,171,0.7,2025,7,87.559
17,55,20.0,6.0,253.0,242.0,273.5594525235244,281.0,0,3,9.0,0,11,0,9.52425215480818,30.9,45.0,1006.6,0,36.7,87,0.7,2025,7,111.992
20,1,16.0,6.0,271.0,293.0,273.5594525235244,300.0,0,3,4.0,0,10,0,9.52425215480818,30.9,45.0,1006.6,0,36.7,87,0.7,2025,7,98.462
16,63,15.0,6.0,295.0,327.0,309.0,330.0,1,3,2.0,1,7,0,9.52425215480818,31.0,45.0,1006.5,0,36.9,60,0.0,2025,7,87.407
2,12,16.0,6.0,294.0,326.0,309.0,331.0,1,3,2.0,1,7,0,9.52425215480818,31.0,45.0,1006.5,0,36.9,60,0.0,2025,7,87.866
19,22,15.0,6.0,295.0,332.0,311.0,333.0,1,3,2.0,1,10,0,9.52425215480818,31.1,45.0,1006.6,0,36.9,147,0.5,2025,7,88.204
20,1,17.0,7.0,281.0,309.0,315.0,300.0,0,3,1.0,1,10,0,9.52425215480818,31.1,45.0,1006.6,0,36.9,147,0.5,2025,7,130.57
17,55,21.0,7.0,269.0,317.0,311.0,301.0,0,3,1.0,1,11,0,9.52425215480818,31.1,45.0,1006.6,0,36.9,147,0.5,2025,7,147.209
12,16,18.0,7.0,295.0,328.0,311.0,332.0,1,3,2.0,1,3,0,9.52425215480818,31.1,45.0,1006.6,0,36.9,147,0.5,2025,7,87.67
9,44,19.0,7.0,297.0,329.0,309.0,332.0,1,3,2.0,1,3,0,9.52425215480818,31.1,45.0,1006.6,0,36.9,147,0.5,2025,7,88.201
7,10,21.0,7.0,295.0,329.0,310.0,334.0,1,3,2.0,1,1,0,9.52425215480818,31.1,45.0,1006.6,0,36.9,147,0.5,2025,7,88.367
15,81,17.0,6.0,295.0,324.0,309.0,329.0,1,3,2.0,1,6,0,9.52425215480818,31.1,45.0,1006.6,0,36.9,147,0.5,2025,7,87.304
20,1,18.0,7.0,296.0,329.0,309.0,332.0,1,3,2.0,1,10,0,9.52425215480818,31.3,45.0,1006.6,0,36.9,128,1.0,2025,7,87.294
17,55,22.0,7.0,295.0,324.0,309.0,332.0,1,3,2.0,1,11,0,9.52425215480818,31.3,45.0,1006.6,0,36.9,128,1.0,2025,7,88.164
16,63,16.0,6.0,216.0,195.0,273.5594525235244,220.0,0,3,3.0,1,7,0,9.52425215480818,31.3,45.0,1006.6,0,36.9,128,1.0,2025,7,124.752
2,12,17.0,6.0,169.0,234.0,273.5594525235244,126.0,0,3,3.0,1,7,0,9.52425215480818,31.4,45.0,1006.6,0,36.9,141,1.0,2025,7,127.059
12,16,19.0,7.0,214.0,204.0,273.5594525235244,180.0,0,3,3.0,1,3,0,9.52425215480818,31.4,45.0,1006.6,0,36.9,141,1.0,2025,7,125.379
15,81,18.0,6.0,198.0,239.0,273.5594525235244,226.0,0,3,3.0,1,6,0,9.52425215480818,31.4,44.0,1006.6,0,36.9,68,0.9,2025,7,123.572
20,1,19.0,7.0,217.0,215.0,273.5594525235244,249.0,0,3,3.0,1,10,0,9.52425215480818,31.4,44.0,1006.6,0,36.9,68,0.9,2025,7,125.74
6,7,1.0,1.0,257.0,305.0,304.0,112.0,0,3,1.0,1,1,0,9.52425215480818,30.7,52.0,1009.6,0,39.1,270,1.5,2025,0,126.136
10,27,1.0,1.0,251.0,284.0,307.0,123.0,0,3,1.0,1,5,0,9.52425215480818,30.7,52.0,1009.6,0,39.1,270,1.5,2025,0,116.272
17,55,1.0,1.0,265.0,282.0,306.0,53.0,0,3,1.0,1,11,0,9.52425215480818,30.7,52.0,1009.6,0,39.1,270,1.5,2025,0,121.786
4,5,1.0,1.0,249.0,300.0,308.0,132.0,0,3,1.0,1,5,0,9.52425215480818,30.7,52.0,1009.6,0,39.1,270,1.5,2025,0,119.127
1,14,1.0,1.0,264.0,310.0,308.0,135.0,0,3,1.0,1,2,0,9.52425215480818,30.7,52.0,1009.6,0,39.1,270,1.5,2025,0,120.341
14,31,2.0,1.0,288.0,323.0,303.0,315.0,1,3,2.0,1,4,0,9.52425215480818,30.4,53.0,1009.6,0,39.5,261,1.4,2025,0,77.517
11,30,1.0,1.0,243.0,113.0,309.0,153.0,0,3,1.0,1,10,0,9.52425215480818,30.4,53.0,1009.6,0,39.5,261,1.4,2025,0,124.421
0,23,1.0,1.0,274.0,301.0,306.0,173.0,0,3,1.0,1,11,0,9.52425215480818,30.4,53.0,1009.6,0,39.5,261,1.4,2025,0,111.299
18,18,1.0,1.0,260.0,314.0,309.0,147.0,0,3,1.0,1,2,0,9.52425215480818,30.4,53.0,1009.6,0,39.5,261,1.4,2025,0,107.671
16,63,2.0,1.0,289.0,323.0,310.0,322.0,1,2,2.0,1,7,0,9.52425215480818,30.4,53.0,1009.6,0,39.5,261,1.4,2025,0,77.21
7,10,1.0,1.0,246.0,302.0,306.0,169.0,0,3,1.0,1,1,0,9.52425215480818,30.4,53.0,1009.6,0,39.5,261,1.4,2025,0,107.874
6,7,2.0,1.0,288.0,324.0,307.0,321.0,1,3,2.0,1,1,0,9.52425215480818,30.4,53.0,1009.6,0,39.5,261,1.4,2025,0,76.999
10,27,2.0,1.0,289.0,328.0,307.0,323.0,1,3,2.0,1,5,0,9.52425215480818,30.4,53.0,1009.6,0,39.5,261,1.4,2025,0,76.925
2,12,1.0,1.0,203.0,135.0,307.0,106.0,0,2,1.0,1,7,0,9.52425215480818,30.4,53.0,1009.6,0,39.5,261,1.4,2025,0,124.708
17,55,2.0,1.0,288.0,326.0,307.0,323.0,1,3,2.0,1,11,0,9.52425215480818,30.1,53.0,1009.7,0,40.2,262,1.9,2025,0,77.65
12,16,1.0,1.0,258.0,291.0,307.0,49.0,0,3,1.0,1,3,0,9.52425215480818,30.1,53.0,1009.7,0,40.2,262,1.9,2025,0,122.589
1,14,2.0,1.0,289.0,324.0,308.0,324.0,1,3,2.0,1,2,0,9.52425215480818,30.1,53.0,1009.7,0,40.2,262,1.9,2025,0,76.546
9,44,1.0,1.0,248.0,260.0,308.0,128.0,0,3,1.0,1,3,0,9.52425215480818,30.1,53.0,1009.7,0,40.2,262,1.9,2025,0,131.043
11,30,2.0,1.0,291.0,329.0,307.0,327.0,1,3,2.0,1,10,0,9.52425215480818,30.1,53.0,1009.7,0,40.2,262,1.9,2025,0,77.094
13,4,1.0,1.0,240.0,171.0,310.0,53.0,0,3,1.0,1,6,0,9.52425215480818,30.1,53.0,1009.7,0,40.2,262,1.9,2025,0,110.421
0,23,2.0,1.0,289.0,327.0,309.0,323.0,1,3,2.0,1,11,0,9.52425215480818,30.1,53.0,1009.7,0,40.2,262,1.9,2025,0,76.963
4,5,2.0,1.0,206.0,223.0,273.5594525235244,325.0,0,3,2.0,1,5,0,9.52425215480818,30.1,53.0,1009.7,0,40.2,262,1.9,2025,0,109.015
18,18,2.0,1.0,290.0,324.0,308.0,325.0,1,3,2.0,1,2,0,9.52425215480818,30.1,53.0,1009.7,0,40.2,262,1.9,2025,0,76.95
7,10,2.0,1.0,288.0,323.0,301.0,322.0,1,3,2.0,1,1,0,9.52425215480818,30.1,53.0,1009.7,0,40.2,262,1.9,2025,0,76.839
15,81,1.0,1.0,259.0,309.0,306.0,152.0,0,3,1.0,1,6,0,9.52425215480818,29.9,54.0,1009.6,0,40.5,273,1.2,2025,0,106.474
2,12,2.0,1.0,283.0,323.0,309.0,324.0,1,2,2.0,1,7,0,9.52425215480818,29.9,54.0,1009.6,0,40.5,273,1.2,2025,0,77.449
12,16,2.0,1.0,290.0,323.0,307.0,324.0,1,3,2.0,1,3,0,9.52425215480818,29.9,54.0,1009.6,0,40.5,273,1.2,2025,0,76.453
6,7,3.0,1.0,216.0,228.0,180.0,275.0,0,3,3.0,1,1,0,9.52425215480818,29.9,54.0,1009.6,0,40.5,273,1.2,2025,0,106.845
9,44,2.0,1.0,290.0,319.0,306.0,323.0,1,3,2.0,1,3,0,9.52425215480818,29.9,54.0,1009.6,0,40.5,273,1.2,2025,0,76.744
13,4,2.0,1.0,290.0,322.0,307.0,324.0,1,3,2.0,1,6,0,9.52425215480818,29.9,54.0,1009.6,0,40.5,273,1.2,2025,0,76.003
17,55,3.0,1.0,221.0,247.0,82.0,237.0,0,3,3.0,1,11,0,9.52425215480818,29.9,54.0,1009.6,0,40.5,273,1.2,2025,0,117.558
20,1,1.0,1.0,269.0,267.0,311.0,182.0,0,3,1.0,1,10,0,9.52425215480818,29.9,53.0,1009.6,0,41.5,236,1.2,2025,0,98.807
0,23,3.0,1.0,220.0,251.0,285.0,242.0,0,3,3.0,1,11,0,9.52425215480818,29.9,53.0,1009.6,0,41.5,236,1.2,2025,0,104.62
15,81,2.0,1.0,290.0,322.0,306.0,321.0,1,3,2.0,1,6,0,9.52425215480818,29.9,53.0,1009.6,0,41.5,236,1.2,2025,0,76.157
4,5,3.0,2.0,210.0,265.0,310.0,56.0,0,3,1.0,1,5,0,9.52425215480818,29.9,53.0,1009.6,0,41.5,236,1.2,2025,0,115.195
7,10,3.0,1.0,236.0,236.0,126.0,238.0,0,3,3.0,1,1,0,9.52425215480818,29.9,53.0,1009.6,0,41.5,236,1.2,2025,0,110.995
6,7,4.0,1.0,213.0,222.0,305.0,161.0,0,3,4.0,1,1,0,9.52425215480818,29.8,51.0,1009.6,0,41.5,232,1.5,2025,0,102.162
20,1,2.0,1.0,291.0,327.0,303.0,328.0,1,3,2.0,1,10,0,9.52425215480818,29.8,51.0,1009.6,0,41.5,232,1.5,2025,0,76.018
12,16,3.0,1.0,236.0,214.0,273.5594525235244,226.0,0,3,3.0,1,3,0,9.52425215480818,29.8,51.0,1009.6,0,41.5,232,1.5,2025,0,122.185
17,55,4.0,1.0,211.0,249.0,306.0,91.0,0,3,4.0,1,11,0,9.52425215480818,29.8,51.0,1009.6,0,41.5,232,1.5,2025,0,109.125
4,5,4.0,2.0,289.0,326.0,302.0,326.0,1,3,2.0,1,5,0,9.52425215480818,29.8,51.0,1009.6,0,41.5,232,1.5,2025,0,76.771
13,4,3.0,1.0,227.0,236.0,273.5594525235244,272.0,0,3,3.0,1,6,0,9.52425215480818,29.8,51.0,1009.6,0,41.5,232,1.5,2025,0,122.35
9,44,3.0,1.0,228.0,265.0,273.5594525235244,191.0,0,3,3.0,1,3,0,9.52425215480818,29.8,51.0,1009.6,0,41.5,232,1.5,2025,0,140.454
0,23,4.0,1.0,196.0,269.0,308.0,221.0,0,3,4.0,1,11,0,9.52425215480818,29.8,52.0,1009.5,0,40.2,159,1.0,2025,0,104.418
8,6,1.0,1.0,244.0,302.0,309.0,160.0,0,3,1.0,1,9,0,9.52425215480818,29.8,52.0,1009.5,0,40.2,159,1.0,2025,0,117.105
16,63,4.0,2.0,240.0,258.0,310.0,102.0,0,2,4.0,0,7,0,9.52425215480818,29.8,52.0,1009.5,0,40.2,159,1.0,2025,0,120.097
15,81,3.0,1.0,209.0,241.0,273.5594525235244,148.0,0,3,3.0,1,6,0,9.52425215480818,29.8,52.0,1009.5,0,40.2,159,1.0,2025,0,117.264
19,22,1.0,1.0,213.0,283.0,309.0,107.0,0,3,1.0,1,9,0,9.52425215480818,29.8,52.0,1009.5,0,40.2,159,1.0,2025,0,123.776
6,7,5.0,1.0,288.0,326.0,310.0,323.0,1,3,5.0,1,1,0,9.52425215480818,29.8,52.0,1009.5,0,40.2,159,1.0,2025,0,76.729
7,10,4.0,1.0,240.43279658232007,252.0,309.0,143.0,0,3,4.0,1,1,0,9.52425215480818,29.8,52.0,1009.5,0,40.2,159,1.0,2025,0,106.949
10,27,4.0,2.0,231.0,158.0,309.0,114.0,0,3,4.0,0,5,0,9.52425215480818,29.8,52.0,1009.5,0,40.2,159,1.0,2025,0,129.192
14,31,4.0,2.0,256.0,302.0,306.0,122.0,0,3,1.0,1,4,0,9.52425215480818,29.8,52.0,1009.5,0,40.2,159,1.0,2025,0,129.804
17,55,5.0,1.0,289.0,326.0,308.0,323.0,1,3,5.0,1,11,0,9.52425215480818,29.7,52.0,1009.5,0,40.2,204,0.4,2025,0,76.44
12,16,4.0,2.0,252.0,264.0,308.0,171.0,0,3,1.0,1,3,0,9.52425215480818,29.7,52.0,1009.5,0,40.2,204,0.4,2025,0,106.659
1,14,4.0,2.0,260.0,296.0,309.0,170.0,0,3,1.0,1,2,0,9.52425215480818,29.7,52.0,1009.5,0,40.2,204,0.4,2025,0,100.555
0,23,5.0,1.0,290.0,329.0,311.0,325.0,1,3,5.0,1,11,0,9.52425215480818,29.7,52.0,1009.5,0,40.2,204,0.4,2025,0,76.563
8,6,2.0,1.0,289.0,328.0,308.0,327.0,1,3,2.0,1,9,0,9.52425215480818,29.7,52.0,1009.5,0,40.2,204,0.4,2025,0,76.725
18,18,4.0,2.0,251.0,173.0,313.0,95.0,0,3,1.0,1,2,0,9.52425215480818,29.7,52.0,1009.5,0,40.2,204,0.4,2025,0,110.6
16,63,5.0,2.0,290.0,326.0,312.0,326.0,1,2,5.0,0,7,0,9.52425215480818,29.7,52.0,1009.5,0,40.2,204,0.4,2025,0,76.295
19,22,2.0,1.0,289.0,328.0,309.0,327.0,1,3,2.0,1,9,0,9.52425215480818,29.7,52.0,1009.5,0,40.2,204,0.4,2025,0,76.752
13,4,4.0,2.0,228.0,237.0,313.0,96.0,0,3,4.0,0,6,0,9.52425215480818,29.7,52.0,1009.5,0,40.2,204,0.4,2025,0,116.26
7,10,5.0,1.0,287.0,327.0,308.0,326.0,1,3,5.0,1,1,0,9.52425215480818,29.7,52.0,1009.5,0,40.2,204,0.4,2025,0,76.825
9,44,4.0,2.0,248.0,239.0,311.0,143.0,0,3,4.0,0,3,0,9.52425215480818,29.7,52.0,1009.5,0,40.2,204,0.4,2025,0,117.786
10,27,5.0,2.0,288.0,327.0,274.0,328.0,0,3,5.0,0,5,0,9.52425215480818,29.7,50.0,1009.5,0,40.2,149,1.1,2025,0,81.477
14,31,5.0,2.0,288.0,327.0,307.0,322.0,1,3,2.0,1,4,0,9.52425215480818,29.7,50.0,1009.5,0,40.2,149,1.1,2025,0,77.147
11,30,4.0,2.0,182.0,155.0,313.0,148.0,0,3,1.0,1,10,0,9.52425215480818,29.7,50.0,1009.5,0,40.2,149,1.1,2025,0,121.717
15,81,4.0,2.0,144.0,248.0,310.0,139.0,0,3,4.0,0,6,0,9.52425215480818,29.7,50.0,1009.5,0,40.2,149,1.1,2025,0,110.531
12,16,5.0,2.0,290.0,322.0,308.0,325.0,1,3,2.0,1,3,0,9.52425215480818,29.7,50.0,1009.5,0,40.2,149,1.1,2025,0,76.029
1,14,5.0,2.0,289.0,327.0,308.0,327.0,1,3,2.0,1,2,0,9.52425215480818,29.7,50.0,1009.5,0,40.2,149,1.1,2025,0,76.288
18,18,5.0,2.0,288.0,326.0,307.0,329.0,1,3,2.0,1,2,0,9.52425215480818,29.7,50.0,1009.5,0,40.2,149,1.1,2025,0,76.659
13,4,5.0,2.0,290.0,326.0,308.0,328.0,1,3,5.0,0,6,0,9.52425215480818,29.7,51.0,1009.5,0,40.2,0,0.6,2025,0,75.912
9,44,5.0,2.0,290.0,326.0,306.0,327.0,1,3,5.0,0,3,0,9.52425215480818,29.7,51.0,1009.5,0,40.2,0,0.6,2025,0,76.402
2,12,4.0,2.0,103.0,257.0,308.0,148.0,0,3,1.0,1,7,0,9.52425215480818,29.7,51.0,1009.5,0,40.2,0,0.6,2025,0,108.253
15,81,5.0,2.0,289.0,325.0,307.0,325.0,1,3,5.0,0,6,1,9.52425215480818,29.7,51.0,1009.5,0,40.2,0,0.6,2025,0,76.062
2,12,5.0,2.0,289.0,320.0,306.0,325.0,1,3,2.0,1,7,1,9.52425215480818,29.6,51.0,1009.5,0,40.7,192,0.5,2025,0,76.766
17,55,7.0,2.0,265.0,304.0,307.0,93.0,0,3,1.0,1,11,0,9.52425215480818,29.9,49.0,1009.5,0,40.4,0,0.0,2025,0,109.027
2,12,6.0,2.0,172.0,258.0,170.0,271.0,0,3,3.0,1,7,0,9.52425215480818,29.9,49.0,1009.5,0,40.4,0,0.0,2025,0,107.072
20,1,4.0,2.0,192.0,259.0,310.0,167.0,0,3,4.0,0,10,0,9.52425215480818,30.0,48.0,1009.4,0,40.7,164,0.0,2025,0,105.333
